"filename","title","feature","role","level"
"help/product-guide/./cs-install-guide/conf-template-tags-custom-dita-map-templates.md","Configure custom DITA map template","","",""
"help/product-guide/./cs-install-guide/customize-doc-state.md","Configure document states","","",""
"help/product-guide/./cs-install-guide/conf-web-editor.md","Customize Web Editor","","",""
"help/product-guide/./cs-install-guide/conf-web-editor-customize-toolbar.md","Customize toolbar","","",""
"help/product-guide/./cs-install-guide/configure-default-value-tags-view.md","Configure default value for the Tags View","","",""
"help/product-guide/./cs-install-guide/conf-uuid-based-links.md","Configure display of UUID-based links","","",""
"help/product-guide/./cs-install-guide/open-dita-files-same-tab.md","Open DITA topic or map files in same tab","","",""
"help/product-guide/./cs-install-guide/configure-custom-panel.md","Configure a custom panel in the left panel","","",""
"help/product-guide/./cs-install-guide/auto-save-in-editor.md","Configure file auto-save in the Web Editor","","",""
"help/product-guide/./cs-install-guide/conf-save-as-new-version-close.md","Configure prompt to save as a new version on close","","",""
"help/product-guide/./cs-install-guide/conf-checkin-file-close.md","Configure prompt to check in a file on close","","",""
"help/product-guide/./cs-install-guide/conf-special-chars.md","Configure allowed special characters","","",""
"help/product-guide/./cs-install-guide/auto-generate-ids.md","Auto-generate element IDs","","",""
"help/product-guide/./cs-install-guide/customize-aem-custom-dictionary.md","Customize AEM's default dictionary","","",""
"help/product-guide/./cs-install-guide/config-text-filters.md","Configure text filters","","",""
"help/product-guide/./cs-install-guide/conf-custom-file-filters.md","Configure filters for file browse dialog","","",""
"help/product-guide/./cs-install-guide/configure-article-based-publishing.md","Install packages for Article-based publishing","","",""
"help/product-guide/./cs-install-guide/conf-pdf-generation-dita-ot.md","Configure single topic PDF generation","","",""
"help/product-guide/./cs-install-guide/conf-translation-web-editor.md","Configure Translation feature in the Web Editor","","",""
"help/product-guide/./cs-install-guide/conf-data-source-connector.md","Configure a data source connector","","",""
"help/product-guide/./cs-install-guide/conf-data-source-connector-tools.md","Configure a data source connector using tools","","",""
"help/product-guide/./cs-install-guide/conf-map-editor.md","Set the Advanced Map Editor as default","","",""
"help/product-guide/./cs-install-guide/auto-add-navtitle.md","Include @navtitle attribute by default","","",""
"help/product-guide/./cs-install-guide/conf-folder-level.md","Configure global or folder-level profiles","","",""
"help/product-guide/./cs-install-guide/version-management.md","Version management","","",""
"help/product-guide/./cs-install-guide/conf-output-generation.md","Configure output generation settings","","",""
"help/product-guide/./cs-install-guide/native-pdf-publishing.md","Customize and configure the Native PDF publishing feature","","",""
"help/product-guide/./native-pdf/configure-node-options.md","Native PDF | Configure Node process for Native PDF Publishing","","",""
"help/product-guide/./cs-install-guide/conf-content-fragment-mapping-cs.md","Configure the JSON-based mapping between a topic and a content fragment model.","","",""
"help/product-guide/./cs-install-guide/customize-workflows.md","Configure and customize workflows","","",""
"help/product-guide/./cs-install-guide/translation.md","Translate content","","",""
"help/product-guide/./cs-install-guide/conf-dita-search.md","Configure search for AEM Assets UI","","",""
"help/product-guide/./cs-install-guide/appendix.md","Appendix","","",""
"help/product-guide/./api-reference/introduction.md","Introduction","","",""
"help/product-guide/./api-reference/output-management.md","REST APIs for Output management","","",""
"help/product-guide/./api-reference/dita-map-management.md","REST API to work with DITA maps","","",""
"help/product-guide/./api-reference/data-source-connector.md","REST API to register a data source connector","","",""
"help/product-guide/./api-reference/conditional-attribute.md","REST API to work with conditional attributes","","",""
"help/product-guide/./api-reference/convert-to-dita.md","REST APIs for conversion workflow","","",""
"help/product-guide/./api-reference/create-activate-package.md","REST API for creating and activating packages","","",""
"help/product-guide/./api-reference/generate-output.md","Java-based API to work with output generation","","",""
"help/product-guide/./api-reference/dita-map-management-java.md","Java-based APIs to work with DITA maps","","",""
"help/product-guide/./api-reference/convert-to-dita-java.md","Java-based APIs for conversion workflow","","",""
"help/product-guide/./api-reference/create-baseline-label-java.md","Java-based APIs to work with baseline and labels","","",""
"help/product-guide/./api-reference/folder-profile-java.md","Java-based API to work with folder profiles","","",""
"help/product-guide/./api-reference/create-activate-package-java.md","Java-based API for creating and activating packages","","",""
"help/product-guide/./api-reference/post-process-event.md","Post-processing event handler","","",""
"help/product-guide/./api-reference/bulk-activation-complete-event.md","Bulk activation complete event handler","","",""
"help/product-guide/./api-reference/conversion-complete-event.md","Conversion process event handler","","",""
"help/product-guide/./knowledge-base/expert-sessions/expert-session.md","Expert Session Overview","","",""
"help/product-guide/./knowledge-base/expert-sessions/translating-content-using-aem-guides-oct22.md","Translate content","","",""
"help/product-guide/./knowledge-base/expert-sessions/baselines-dec22.md","Manage content using baselines","","",""
"help/product-guide/./knowledge-base/expert-sessions/webbased-authoring-jan2023.md","Author web-based content","","",""
"help/product-guide/./knowledge-base/expert-sessions/native-pdf-publishing-essentials-feb23.md","Native PDF publishing essentials","","",""
"help/product-guide/./knowledge-base/expert-sessions/basic-reports-mar2023.md","Reports in AEM Guides","","",""
"help/product-guide/./knowledge-base/expert-sessions/content-and-template-setup-apr2023.md","Content and Template setup","","",""
"help/product-guide/./knowledge-base/expert-sessions/native-pdf-publishing-eamples-part1-june2023.md","Native PDF Publishing - Learning by examples (part 1)","","",""
"help/product-guide/./knowledge-base/expert-sessions/native-pdf-publishing-hands-on-lab-sep2023.md","Native PDF publishing “Hands on lab - BYOS” – Interactive learning","","",""
"help/product-guide/./knowledge-base/expert-sessions/guides-extension-framework-nov2023.md","Extension Framework of AEM Guides - Customize Web-Editor and Review UI","","",""
"help/product-guide/./knowledge-base/expert-sessions/external-datasource-integration-dec2023.md","External Datasource Integration for AEM Guides","","",""
"help/product-guide/./knowledge-base/kb-articles/authoring/reports/manage-metadata.md","Manage tags for DITA files in AEM Guides","","",""
"help/product-guide/./knowledge-base/kb-articles/authoring/webeditor/customization/add-custom-button-to-webeditor-toolbar.md","Add new custom actionable button in webeditor toolbar","","",""
"help/product-guide/./knowledge-base/kb-articles/authoring/webeditor/customization/add-custom-styles-to-webeditor.md","Add custom styles to Guides webeditor","","",""
"help/product-guide/./knowledge-base/kb-articles/authoring/webeditor/schematron/vailidating-with-schematron.md","Schematron support in webeditor","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/basic-customisation.md","Customising the app","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/jui-framework.md","Jui Framework","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/components/button.md","Button","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/components/icon.md","Icon","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/components/label.md","Label","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/components/list.md","List","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/components/textArea.md","Textarea","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/Widgets/rendering-widget.md","Rendering widgets","","",""
"help/product-guide/./guides-ui-extensions/aem_guides_framework/Widgets/basic-widget.md","Widgets","","",""
"help/product-guide/./guides-ui-extensions/getting-started/Introduction.md","Introduction ","","",""
"help/product-guide/./guides-ui-extensions/getting-started/integrating-customisations.md","Installation and set up ","","",""
